question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Ubani umphikisi obeleselayo?,"['Isizwe esiqonde ekubuseni okunemibuzo ngemva kokwakheka', 'Isizwe esenqaba ukubophezelwa emthethweni obekiwe wesikhathi esincane', 'Isizwe esigcizelela futhi sibhekane nolwazi emphakathini womthetho emthethweni wezasekhaya', 'Isizwe esamukela ulwazi lokubusa komthetho wecustomary kodwa ligcine elikuhlosile kunjalo']",C,international_law,"[TextBlock(text='A) Isizwe esiqonde ekubuseni okunemibuzo ngemva kokwakheka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ubani umphikisi obeleselayo?\n A)Isizwe esiqonde ekubuseni okunemibuzo ngemva kokwakheka B)Isizwe esenqaba ukubophezelwa emthethweni obekiwe wesikhathi esincane C)Isizwe esigcizelela futhi sibhekane nolwazi emphakathini womthetho emthethweni wezasekhaya D)Isizwe esamukela ulwazi lokubusa komthetho wecustomary kodwa ligcine elikuhlosile kunjalo'}]}]",A,0
Kuchaza ukuthini ukuphepha ngobuqoqo?,"['Ilungelo lokuzivikela ngaphezu kwezwe elilodwa liveza ukuvumelana', 'Ilungelo loyedwa wamadlelandawonye ukuvikela iSizwe esisolwayo', 'Ukugunyazwa kwezempi nguMkhandlu wezoKuphepha e-UN', 'Ukugunyazwa kwamamishini okugcina ukuthula yi-UN General Assembly']",C,international_law,"[TextBlock(text='A) Ilungelo lokuzivikela ngaphezu kwezwe elilodwa liveza ukuvumelana', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuchaza ukuthini ukuphepha ngobuqoqo?\n A)Ilungelo lokuzivikela ngaphezu kwezwe elilodwa liveza ukuvumelana B)Ilungelo loyedwa wamadlelandawonye ukuvikela iSizwe esisolwayo C)Ukugunyazwa kwezempi nguMkhandlu wezoKuphepha e-UN D)Ukugunyazwa kwamamishini okugcina ukuthula yi-UN General Assembly'}]}]",A,0
Ieuropean Convention on Human Rights ikhathazeke ngani kakhulu kulokhu okulandelayo?,"['Amalungelo ezenhlalo nezomnotho', 'Amalungelo ezemvelo', 'Amalungelo ecivil nepolitiki', 'Inkululeko yezomnotho']",C,international_law,"[TextBlock(text='C) Amalungelo ecivil nepolitiki', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ieuropean Convention on Human Rights ikhathazeke ngani kakhulu kulokhu okulandelayo?\n A)Amalungelo ezenhlalo nezomnotho B)Amalungelo ezemvelo C)Amalungelo ecivil nepolitiki D)Inkululeko yezomnotho'}]}]",C,1
Ngabe umthetho wenkantolo wezinkantolo zaphesheya ulawulwa imigomo efanayo esebenza ezinkantolo zezwe lonke?,"['Imigomo esebenzayo emandleni enkantolo kuya ezinkantolo zezwe kujwayelekile nasezigcawini zamazwe angaphandle', 'Amandla enkantolo azozonke izigcawu zamazwe angaphandle alawulwa nguMkhandlu weZokuphepha eUN', 'Izigcawu zamazwe angaphandle amanye ayabelana kodwa hhayi wonke ngemigomo yamandla enkantolo asebenzayo ezinkantolo zamazwe.', 'Amandla enkantolo ezigcawu zamazwe angaphandle kulawulwa kuphela izivumelwano zawo']",D,international_law,"[TextBlock(text='C) Izigcawu zamazwe angaphandle amanye ayabelana kodwa hhayi wonke ngemigomo yamandla enkantolo asebenzayo ezinkantolo zamazwe.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngabe umthetho wenkantolo wezinkantolo zaphesheya ulawulwa imigomo efanayo esebenza ezinkantolo zezwe lonke?\n A)Imigomo esebenzayo emandleni enkantolo kuya ezinkantolo zezwe kujwayelekile nasezigcawini zamazwe angaphandle B)Amandla enkantolo azozonke izigcawu zamazwe angaphandle alawulwa nguMkhandlu weZokuphepha eUN C)Izigcawu zamazwe angaphandle amanye ayabelana kodwa hhayi wonke ngemigomo yamandla enkantolo asebenzayo ezinkantolo zamazwe. D)Amandla enkantolo ezigcawu zamazwe angaphandle kulawulwa kuphela izivumelwano zawo'}]}]",C,0
Ithini incazelo yamalungelo aqoqene?,"['Amalungelo ahlanganisiwe awamaqoqo ahlukile abantu', 'Amalungelo eqoqo yilawo okungaweqoqo elithile uma uqhathanisa ngamalunga ngamanye eqoqo', 'Amalungelo eqoqo elincane ngamalungelo eqoqo', 'Amalungelo eqoqo anelungelo lweqoqo elinjengalelo kanye namalungelo omuntu ngamunye wamalungu eqoqo.']",B,international_law,"[TextBlock(text='B) Amalungelo eqoqo yilawo okungaweqoqo elithile uma uqhathanisa ngamalunga ngamanye eqoqo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ithini incazelo yamalungelo aqoqene?\n A)Amalungelo ahlanganisiwe awamaqoqo ahlukile abantu B)Amalungelo eqoqo yilawo okungaweqoqo elithile uma uqhathanisa ngamalunga ngamanye eqoqo C)Amalungelo eqoqo elincane ngamalungelo eqoqo D)Amalungelo eqoqo anelungelo lweqoqo elinjengalelo kanye namalungelo omuntu ngamunye wamalungu eqoqo.'}]}]",B,1
Ngabe amazwe angaphansi komgomo othile uma benza izingxoxo?,"['Amazwe angekho phansi kwesibopho aziyo ukuthi aziphatha kanjani izigxoxo zawo', 'Izizwe zingaphansi kwesibopho sokuthi ziziphathe kanjani nokuthi izingxoxo zinomqondo', 'Izizwe zingaphansi kwesibopho kumele athole isixazululo sengxabano uma benza izingxoxo', 'Izizwe ezingaphansi kwesibopho kumele zazise uNobhala-Jikelele we-UN ngokuqhubeka kwezingxoxo zawo']",B,international_law,"[TextBlock(text='B) Izizwe zingaphansi kwesibopho sokuthi ziziphathe kanjani nokuthi izingxoxo zinomqondo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngabe amazwe angaphansi komgomo othile uma benza izingxoxo?\n A)Amazwe angekho phansi kwesibopho aziyo ukuthi aziphatha kanjani izigxoxo zawo B)Izizwe zingaphansi kwesibopho sokuthi ziziphathe kanjani nokuthi izingxoxo zinomqondo C)Izizwe zingaphansi kwesibopho kumele athole isixazululo sengxabano uma benza izingxoxo D)Izizwe ezingaphansi kwesibopho kumele zazise uNobhala-Jikelele we-UN ngokuqhubeka kwezingxoxo zawo'}]}]",B,1
Yini umehluko phakathi kobunjalo nomthetho wobunjalo?,"['Kolunye uhlangothi ubunjalo buncike ekuhlelweni kwemithetho okungeyomhlaba wonke nokwengameleyo kolunye uhlangothi ubuqiniso buncike ohlakeni nokuxhumana kohlelo lomthetho olwenziwe ngamazwe ngabanomdlandla wakho nabakufisayo.', 'Ngesikhathi ubunjalo busebenza kunjulalwazi yomthetho wamalungelo abantu umthetho wobunjalo uvulelekile futhi unesilinganiso esijwayelekile', 'Ubunjalo  ngamanani akhona omphakathi wamazwe angaphandle ngesikhathi injuulalwazi yobunjalo ikuthatha kunjalo emthethweni wamazwe angaphandle', 'Ubunjalo isikole sokucabanga esikhulunyelwa ngaphandle kweEurope, ngesikhathi injulalwazi yobunjalo benjulalwazi beEuro-centric.']",A,international_law,"[TextBlock(text='A) Kolunye uhlangothi ubunjalo buncike ekuhlelweni kwemithetho okungeyomhlaba wonke nokwengameleyo kolunye uhlangothi ubuqiniso buncike ohlakeni nokuxhumana kohlelo lomthetho olwenziwe ngamazwe ngabanomdlandla wakho nabakufisayo.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yini umehluko phakathi kobunjalo nomthetho wobunjalo?\n A)Kolunye uhlangothi ubunjalo buncike ekuhlelweni kwemithetho okungeyomhlaba wonke nokwengameleyo kolunye uhlangothi ubuqiniso buncike ohlakeni nokuxhumana kohlelo lomthetho olwenziwe ngamazwe ngabanomdlandla wakho nabakufisayo. B)Ngesikhathi ubunjalo busebenza kunjulalwazi yomthetho wamalungelo abantu umthetho wobunjalo uvulelekile futhi unesilinganiso esijwayelekile C)Ubunjalo  ngamanani akhona omphakathi wamazwe angaphandle ngesikhathi injuulalwazi yobunjalo ikuthatha kunjalo emthethweni wamazwe angaphandle D)Ubunjalo isikole sokucabanga esikhulunyelwa ngaphandle kweEurope'}]}]",A,1
Kuyini ukungziphatha budedengu ngokwaphesheya?,"['wokubugebengu wamazwe angaphandle.', 'Ukungaziphathi kahle emazweni angaphandle ukwephula  isibopho samazwe angaphandle eSizwe, noma ube nesandla kukhona noma cha', 'Ukungaziphathi kahle kwamazwe angaphandle kufaka ukwenza noma ukweqa okufakwe esizweni okufaka ukwephula isibopho samazwe angaphandle eSizwe', 'Ukungaziphathi kahle kwamazwe angaphandle ukwenza okungeke kuxoleleke kokubalulekile,okukhulu kwamandla.']",C,international_law,"[TextBlock(text='B) Ukungaziphathi kahle emazweni angaphandle ukwephula isibopho samazwe angaphandle eSizwe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuyini ukungziphatha budedengu ngokwaphesheya?\n A)wokubugebengu wamazwe angaphandle. B)Ukungaziphathi kahle emazweni angaphandle ukwephula  isibopho samazwe angaphandle eSizwe C)noma ube nesandla kukhona noma cha D)Ukungaziphathi kahle kwamazwe angaphandle kufaka ukwenza noma ukweqa okufakwe esizweni okufaka ukwephula isibopho samazwe angaphandle eSizwe'}]}]",B,0
Ithini imithelela yezimfundiso?,"['ihambisa ubuqiniso lokuthi amandla enkantolo akhona uma esebenza kahle.', 'Ukusebenza kwenkambisomthetho kusebenza ukuqinisekisa amandla enkantolo eSizweni esinokuxhumana okusebenzayo nokuziphatha okulimazayo', 'Umthelela womthethonkambiso usebenza ukuqinisekisa amandla enkantolo esizweni esabelana ngobuzwe bowenze icala', 'Ukusebenza komthethonkambiso kusebenza ukuqinisekisa amandla enkantolo esizwe lapho indawo yaso ukuziphatha kukhipha umphumela']",D,international_law,"[TextBlock(text='B) Ukusebenza kwenkambisomthetho kusebenza ukuqinisekisa amandla enkantolo eSizweni esinokuxhumana okusebenzayo nokuziphatha okulimazayo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ithini imithelela yezimfundiso?\n A)ihambisa ubuqiniso lokuthi amandla enkantolo akhona uma esebenza kahle. B)Ukusebenza kwenkambisomthetho kusebenza ukuqinisekisa amandla enkantolo eSizweni esinokuxhumana okusebenzayo nokuziphatha okulimazayo C)Umthelela womthethonkambiso usebenza ukuqinisekisa amandla enkantolo esizweni esabelana ngobuzwe bowenze icala D)Ukusebenza komthethonkambiso kusebenza ukuqinisekisa amandla enkantolo esizwe lapho indawo yaso ukuziphatha kukhipha umphumela'}]}]",B,0
"Yibaphi abantu abathathwa njenge de facto, amalunga eSizwe ngaphansi komthetho womsebenzi wamazwe aphesheya?","[""IDe facto organs' ngabantu abagunyazwe ngumthetho ukusebenzisa izingxenye zegunya likahulumeni"", ""IDe facto organs' ngabantu eqinisweni abenza ngokomyalelo noma ngaphansi kokuyalelwa nomamukulawulwa, lesoSizwe ekwenzeni ukuziphatha okube nomthelela esizweni."", ""IDe facto organs', yi de jure organs' zeSizwe esenza ngaphandle kwegunya."", ""IDe facto organs', ukwenza kwazo noma ukweqa ngeke kube nomthelela esizweni.""]",B,international_law,"[TextBlock(text=""B) IDe facto organs' ngabantu eqinisweni abenza ngokomyalelo noma ngaphansi kokuyalelwa nomamukulawulwa"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yibaphi abantu abathathwa njenge de facto, amalunga eSizwe ngaphansi komthetho womsebenzi wamazwe aphesheya?\n A)IDe facto organs' ngabantu abagunyazwe ngumthetho ukusebenzisa izingxenye zegunya likahulumeni B)IDe facto organs' ngabantu eqinisweni abenza ngokomyalelo noma ngaphansi kokuyalelwa nomamukulawulwa C)lesoSizwe ekwenzeni ukuziphatha okube nomthelela esizweni. D)IDe facto organs""}]}]",,0
Yisiphi isiqalonqangi esibalulekile ekuhlanganisweni kwemithetho ngaphansi komthetho wesiNgisi?,"['Ikhastomu ihlanganiswe uma ingaphambani nomthetho oshicilelwe okhona', 'Ikhastomu ingaphezu komthetho weSingisi futhi ihlezi ihlanganisiwe', 'Ikhasimende kumele laziwe ephalamende ngaphambi kokuthi izinkantolo zikulethe emkhakheni wezasekhaya', 'Ikhastomu ihlanganiswe ngokuphasiswa kokusebenza komthetho oshicilelwe']",A,international_law,"[TextBlock(text='A) Ikhastomu ihlanganiswe uma ingaphambani nomthetho oshicilelwe okhona', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yisiphi isiqalonqangi esibalulekile ekuhlanganisweni kwemithetho ngaphansi komthetho wesiNgisi?\n A)Ikhastomu ihlanganiswe uma ingaphambani nomthetho oshicilelwe okhona B)Ikhastomu ingaphezu komthetho weSingisi futhi ihlezi ihlanganisiwe C)Ikhasimende kumele laziwe ephalamende ngaphambi kokuthi izinkantolo zikulethe emkhakheni wezasekhaya D)Ikhastomu ihlanganiswe ngokuphasiswa kokusebenza komthetho oshicilelwe'}]}]",A,1
Ngabe ukusetsheninziswa kwamasosha kwavunyelwa kuqala eUnited Nations Charter?,"['Ezempi azivunyelwanga', 'Ezempi zazivumelekile ngaphandle kwemigomo', 'Abezempi babevumelekile ukuthi babheke imigomo embalwa', 'Ezempi zazingalawulwa ngaphansi komthetho wamazwe angaphandle ngaphambi kuka 1945.']",C,international_law,"[TextBlock(text='D) Ezempi zazingalawulwa ngaphansi komthetho wamazwe angaphandle ngaphambi kuka 1945.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngabe ukusetsheninziswa kwamasosha kwavunyelwa kuqala eUnited Nations Charter?\n A)Ezempi azivunyelwanga B)Ezempi zazivumelekile ngaphandle kwemigomo C)Abezempi babevumelekile ukuthi babheke imigomo embalwa D)Ezempi zazingalawulwa ngaphansi komthetho wamazwe angaphandle ngaphambi kuka 1945.'}]}]",D,0
Uthini umgomo wokuvikela womthetho wenkantolo?,"['Kungamandla enkantolo ancike ekulinyazweni kokufunwa yizwe ngokuziphatha okwenziwe phesheya', 'Ngamandla enkantolo ukuze ukwazi ukuvikela amazwe aphesheya omuntu', 'Ngamandla enkantolo ukuze kuvikelwe amalungelo abantu bamazwe angaphandle', 'Amandla enkantolo ancike ebuzweni bowenze icala']",A,international_law,"[TextBlock(text='A) Kungamandla enkantolo ancike ekulinyazweni kokufunwa yizwe ngokuziphatha okwenziwe phesheya', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uthini umgomo wokuvikela womthetho wenkantolo?\n A)Kungamandla enkantolo ancike ekulinyazweni kokufunwa yizwe ngokuziphatha okwenziwe phesheya B)Ngamandla enkantolo ukuze ukwazi ukuvikela amazwe aphesheya omuntu C)Ngamandla enkantolo ukuze kuvikelwe amalungelo abantu bamazwe angaphandle D)Amandla enkantolo ancike ebuzweni bowenze icala'}]}]",A,1
Iziphi izitatimende ezilandelayo eziyiqiniso?,"['Isigungu saseYurophu esasungulwa ngo 1950 esinamalunga amazwe angu 27', 'Isigungu saseEurope saqalwa ngo 1949 futhi sinamalunga angu 47 ezizwe', 'Umkhandlu waseEurope wasungulwa ngom 1959 onamalungu angu 34 ezizwe', 'Umkhandlu waseEurope wasungulwa ngo 1984 onamalungu ezizwe angu 19']",B,international_law,"[TextBlock(text='B) Isigungu saseEurope saqalwa ngo 1949 futhi sinamalunga angu 47 ezizwe\n\nLesi sitatimende siyiqiniso ngoba:\n- Umkhandlu waseEurope wasungulwa ngo-1949\n- Unamalungu angu-47 amazwe\n- Yinhlangano yomhlaba wonke yaseYurophu ekhulisa amalungelo abantu, intando yeningi, umthetho kanye nemfundo yamasiko\n\nEzinye izimpendulo aziqondile mayelana nonyaka wokusungulwa kanye nenani lamalungu.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iziphi izitatimende ezilandelayo eziyiqiniso?\n A)Isigungu saseYurophu esasungulwa ngo 1950 esinamalunga amazwe angu 27 B)Isigungu saseEurope saqalwa ngo 1949 futhi sinamalunga angu 47 ezizwe C)Umkhandlu waseEurope wasungulwa ngom 1959 onamalungu angu 34 ezizwe D)Umkhandlu waseEurope wasungulwa ngo 1984 onamalungu ezizwe angu 19'}]}]",B,1
Yini imiphumela elingile emthethweni nasekusebenzeni kokuhlukaniswa phakathi kwamalungelo nezibopho?,"['Yiyona kuphela indlela yokuhlukanisa amalungelo nezibopho zokuthi izinkantolo zaphesheya nezigcawu zikulandele', 'Imiphumela efanele  yilena ijaji noma umehluleli azonquma ukuthi yi ex aequo et bono lapho ubumfihlo babo futhi abakuthatha njengobulungiswa noma okufanele okunomkhawulo,', 'Izimo ezihlobene nesivivinyo esihambisanayo', 'Ukuthola imiphumela elungile yindlela endala yomkhawulo ongasasebenzi']",C,international_law,"[TextBlock(text='A) Yiyona kuphela indlela yokuhlukanisa amalungelo nezibopho zokuthi izinkantolo zaphesheya nezigcawu zikulandele', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yini imiphumela elingile emthethweni nasekusebenzeni kokuhlukaniswa phakathi kwamalungelo nezibopho?\n A)Yiyona kuphela indlela yokuhlukanisa amalungelo nezibopho zokuthi izinkantolo zaphesheya nezigcawu zikulandele B)Imiphumela efanele  yilena ijaji noma umehluleli azonquma ukuthi yi ex aequo et bono lapho ubumfihlo babo futhi abakuthatha njengobulungiswa noma okufanele okunomkhawulo C) D)Izimo ezihlobene nesivivinyo esihambisanayo'}]}]",A,0
Yini ukukhululwa emthethweni?,"['Izijivazo izimvumo eziphuma ezibophweni zamalungelo abantu ezikhona esivumelwaneni.', 'Isijivazo sisho ukuthi amandla abanamalungelo ukuthi balethe izinsolo esizweni ukuthi sephule isibopho', 'Isizwe singamisa amalungelo ambalwa ngenxa yesijivazo ezimweni ezisabisa ukuba khona kwaso.', 'Izijivazo ukugcizelelwa kwemithetho ezivumelwaneni zamalungelo abantu']",C,international_law,"[TextBlock(text='A) Izijivazo izimvumo eziphuma ezibophweni zamalungelo abantu ezikhona esivumelwaneni.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yini ukukhululwa emthethweni?\n A)Izijivazo izimvumo eziphuma ezibophweni zamalungelo abantu ezikhona esivumelwaneni. B)Isijivazo sisho ukuthi amandla abanamalungelo ukuthi balethe izinsolo esizweni ukuthi sephule isibopho C)Isizwe singamisa amalungelo ambalwa ngenxa yesijivazo ezimweni ezisabisa ukuba khona kwaso. D)Izijivazo ukugcizelelwa kwemithetho ezivumelwaneni zamalungelo abantu'}]}]",A,0
Kuchaza ukuthini ukuhlaziywa kwamasiko?,"['Isimo sokuphila ngokwesiko sikhomba ukuthi amalungelo abantu asebenza ngokulingana ngaphandle kokuwavimbayo', 'ukuhlobanakwesiko kukhomba ukuthi amalungelo abantu anomsuka wesiko.', 'Ukuhlobana kwesiko kukhomba ukuthi umfakisicelo wamalungelo abantu uhlobene nemithetho ezweni ngalinye.', 'Ukuhlobana kwesiko kukhomba isiko lendawo kumele liqinisekise ukubakhona bokusebenza kwamalungelo abantu onke.']",D,international_law,"[TextBlock(text='D) Ukuhlobana kwesiko kukhomba isiko lendawo kumele liqinisekise ukubakhona bokusebenza kwamalungelo abantu onke.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuchaza ukuthini ukuhlaziywa kwamasiko?\n A)Isimo sokuphila ngokwesiko sikhomba ukuthi amalungelo abantu asebenza ngokulingana ngaphandle kokuwavimbayo B)ukuhlobanakwesiko kukhomba ukuthi amalungelo abantu anomsuka wesiko. C)Ukuhlobana kwesiko kukhomba ukuthi umfakisicelo wamalungelo abantu uhlobene nemithetho ezweni ngalinye. D)Ukuhlobana kwesiko kukhomba isiko lendawo kumele liqinisekise ukubakhona bokusebenza kwamalungelo abantu onke.'}]}]",D,1
Ngabe ukubonakala kohulumeni kuvamile endleleni yokwenza yaphesheya yesikhashana?,"['Ukubonakala kohulumeni kujwayeleke kakhulu ekwenzeni kwesimanje', 'Ukubonakala kukahulumeni indawo yakho enkulu isithathwe ukusebenza Kokubonakala', 'Ukubonakala kukahulumeni kujwayelekile ngokuhlobene nokungalalelani', 'Ohulumeni  bentando yeningi kuphela ababonakalayo ekusebenzeni kwesikhashana.']",B,international_law,"[TextBlock(text='A) Ukubonakala kohulumeni kujwayeleke kakhulu ekwenzeni kwesimanje', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngabe ukubonakala kohulumeni kuvamile endleleni yokwenza yaphesheya yesikhashana?\n A)Ukubonakala kohulumeni kujwayeleke kakhulu ekwenzeni kwesimanje B)Ukubonakala kukahulumeni indawo yakho enkulu isithathwe ukusebenza Kokubonakala C)Ukubonakala kukahulumeni kujwayelekile ngokuhlobene nokungalalelani D)Ohulumeni  bentando yeningi kuphela ababonakalayo ekusebenzeni kwesikhashana.'}]}]",A,0
Iyiphi indalo yomthetho weUniveersal Declaration of Human Rights (UDHR)?,"['I-UDHR isivumelwano esimqondoningi', 'I-UDHR yisixazululo se-UN General Assembly', 'I-UDHR yisixazululo soMkhandlu wezoKuphepha eUN', 'I-UDHR imemezele ukuthathwa yiZizwe ezimbalwa kunkomfa yamazwe aphesheya.']",B,international_law,"[TextBlock(text='B) I-UDHR yisixazululo se-UN General Assembly', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi indalo yomthetho weUniveersal Declaration of Human Rights (UDHR)?\n A)I-UDHR isivumelwano esimqondoningi B)I-UDHR yisixazululo se-UN General Assembly C)I-UDHR yisixazululo soMkhandlu wezoKuphepha eUN D)I-UDHR imemezele ukuthathwa yiZizwe ezimbalwa kunkomfa yamazwe aphesheya.'}]}]",B,1
Ngaphansi kwaziphi izimo lapho ukuphulwa kwamalungelo abantu kwenzeka ngaphandle kwendawo yeECHR ilunga leState liwelaekuthethelelweni yi ECHR?,"['I-ECHR isebenza ngaphandle kweEurope lapho kuphulwa khona amalungelo abantu ngamalunga eStates phesheya Eechr', 'I-ECHR isebenzisa okwezindawo ezengeziwe ezimweni lapho ilunga leSizwe lisebenzisa ukulawula', 'I-ECHR isebenza ezindaweni ezengeziwe lapho ilunga leSizwe lifake isandla embonweni wokugcina ukuthula eUN', 'I-ECHR isebenza ngokuzindawo ezengeziwe lapho kwephulwa amalungelo abantu kwenzeka kumakholonizi akuqala amalunga ezizwe.']",B,international_law,"[TextBlock(text='B) I-ECHR isebenzisa okwezindawo ezengeziwe ezimweni lapho ilunga leSizwe lisebenzisa ukulawula', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngaphansi kwaziphi izimo lapho ukuphulwa kwamalungelo abantu kwenzeka ngaphandle kwendawo yeECHR ilunga leState liwelaekuthethelelweni yi ECHR?\n A)I-ECHR isebenza ngaphandle kweEurope lapho kuphulwa khona amalungelo abantu ngamalunga eStates phesheya Eechr B)I-ECHR isebenzisa okwezindawo ezengeziwe ezimweni lapho ilunga leSizwe lisebenzisa ukulawula C)I-ECHR isebenza ezindaweni ezengeziwe lapho ilunga leSizwe lifake isandla embonweni wokugcina ukuthula eUN D)I-ECHR isebenza ngokuzindawo ezengeziwe lapho kwephulwa amalungelo abantu kwenzeka kumakholonizi akuqala amalunga ezizwe.'}]}]",B,1
