question,choices,answer,subject,llm,prompt,llm_answer,accuracy
"Muna 2018, kune huku ngani dzakaurawa kuitira nyama?","['mamiriyoni 690', 'mabhiriyoni 6.9', 'mabhiriyoni 69', 'mabhiriyoni 690']",C,global_facts,"[TextBlock(text='C) mabhiriyoni 69', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muna 2018, kune huku ngani dzakaurawa kuitira nyama?\n A)mamiriyoni 690 B)mabhiriyoni 6.9 C)mabhiriyoni 69 D)mabhiriyoni 690'}]}]",C,1
"Muna 2016, zvikamu zvingani muzana zvevanhu vemuSouth Sudan vaikwanisa kuwana magetsi?","['9%', '29%', '59%', '79%']",A,global_facts,"[TextBlock(text='A) 9%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muna 2016, zvikamu zvingani muzana zvevanhu vemuSouth Sudan vaikwanisa kuwana magetsi?\n A)9% B)29% C)59% D)79%'}]}]",A,1
Zvikamu zvingani muzana zvevanhu vakapinda mutsvakurudzo yakapirwa neMexico vakabvisa chioko muhomwe mugore rakapfuura kuti vawane kushandirwa kweruzhini (semudzidzo; munezvematare; zvekurapwa; zveutano; kumapurisa; kwamudzviti; uye kwekupiwa dzimvumo; zvekushandisa; mitero; zvemitero yepamiganhu yenyika; uye zvekugadzira ivhu) zvemuna 2017?,"['31%', '51%', '71%', '91%']",B,global_facts,"[TextBlock(text='D) 91%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvikamu zvingani muzana zvevanhu vakapinda mutsvakurudzo yakapirwa neMexico vakabvisa chioko muhomwe mugore rakapfuura kuti vawane kushandirwa kweruzhini (semudzidzo; munezvematare; zvekurapwa; zveutano; kumapurisa; kwamudzviti; uye kwekupiwa dzimvumo; zvekushandisa; mitero; zvemitero yepamiganhu yenyika; uye zvekugadzira ivhu) zvemuna 2017?\n A)31% B)51% C)71% D)91%'}]}]",D,0
"Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2016 muChina?","['nekakapetwa 4', 'nekakapetwa ka8', 'nekakapetwa ka16', 'nekakapetwa ka32']",C,global_facts,"[TextBlock(text='D) nekakapetwa ka32', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2016 muChina?\n A)nekakapetwa 4 B)nekakapetwa ka8 C)nekakapetwa ka16 D)nekakapetwa ka32'}]}]",D,0
Ross Perot anoita mukurumbira mumakwikwi  ekuvhoterwa achitungamira  pachinzvimbo chekuva mutungamiri wenyika nguva diki muna June semumkwikwidzi  anobva mubato diki ne39%. Anozopedza ave ne    % yevhoti yakanyanyowandirwa,"['1', '7', '13', '19']",D,global_facts,"[TextBlock(text='D) 19', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ross Perot anoita mukurumbira mumakwikwi  ekuvhoterwa achitungamira  pachinzvimbo chekuva mutungamiri wenyika nguva diki muna June semumkwikwidzi  anobva mubato diki ne39%. Anozopedza ave ne    % yevhoti yakanyanyowandirwa\n A)1 B)7 C)13 D)19'}]}]",D,1
"zvemuna2019, zvikamu zvingani muzana zvemaTurk zvinoti Mwari vanoita basa rakakura muupenyu hwavo?","['59%', '69%', '79%', '89%']",D,global_facts,"[TextBlock(text='D) 89%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'zvemuna2019, zvikamu zvingani muzana zvemaTurk zvinoti Mwari vanoita basa rakakura muupenyu hwavo?\n A)59% B)69% C)79% D)89%'}]}]",D,1
Ndezvipi pane zvinotevera zvakakonzera ndufu dzakawanda mu20th century?,"['Kudengenyeka kwenyika', 'Kuputika kwematombo epasi apisisa', 'Moto yemumasango', 'Mafashamo']",D,global_facts,"[TextBlock(text='A) Kudengenyeka kwenyika', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi pane zvinotevera zvakakonzera ndufu dzakawanda mu20th century?\n A)Kudengenyeka kwenyika B)Kuputika kwematombo epasi apisisa C)Moto yemumasango D)Mafashamo'}]}]",A,0
Zvikamu zvingani muzana zvevana vane makore anobva pa13 kusvika15 kuChina vakataurwa kuti vakatomborwa  pachikoro kamwe kana kakawanda mumwedzi 12 yakapfuura muna 2015?   ,"['15%', '35%', '55%', '75%']",B,global_facts,"[TextBlock(text='A) 15%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvikamu zvingani muzana zvevana vane makore anobva pa13 kusvika15 kuChina vakataurwa kuti vakatomborwa  pachikoro kamwe kana kakawanda mumwedzi 12 yakapfuura muna 2015?   \n A)15% B)35% C)55% D)75%'}]}]",A,0
"Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2015 muSouth Korea?","['nekakapetwa ka4', 'nekakapetwa ka8', 'nekakapetwa ka16', 'nekakapetwa ka32']",D,global_facts,"[TextBlock(text='D) nekakapetwa ka32', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2015 muSouth Korea?\n A)nekakapetwa ka4 B)nekakapetwa ka8 C)nekakapetwa ka16 D)nekakapetwa ka32'}]}]",D,1
"Zvemuna 2019, zvingaita zvikamu zvingani muzana zvevanhu vekuTurkey vanobvuma kuti nyika inotongwa zvinobetsera vanhu vose? ","['36%', '51%', '66%', '81%']",C,global_facts,"[TextBlock(text='A) 36%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, zvingaita zvikamu zvingani muzana zvevanhu vekuTurkey vanobvuma kuti nyika inotongwa zvinobetsera vanhu vose? \n A)36% B)51% C)66% D)81%'}]}]",A,0
"Zvemuna 2019, zvingaita zvikamu zvingani muzana zvehuwandu hwevanhu  pasi rese vane makore anodarika 15 vaiva vachigona kuverenga?","['81%', '86%', '91%', '96%']",B,global_facts,"[TextBlock(text='B) 86%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, zvingaita zvikamu zvingani muzana zvehuwandu hwevanhu  pasi rese vane makore anodarika 15 vaiva vachigona kuverenga?\n A)81% B)86% C)91% D)96%'}]}]",B,1
Zvikamu zvingani muzana zvevanhu vakapinda mutsvakurudzo yakapirwa neChina vakabvisa chiokomuhomwe  mugore rakapfuura kuti vawane kushandirwa kweruzhinji (semudzidzo; munezvematare; zvekurapwa; zveutano; kumapurisa; kwamudzviti; uye kwekupiwa dzimvumo; zvekushandisa; mitero; zvemitero yepamiganhu yenyika; uye zvekugadzira ivhu) zvemuna 2017?,"['26%', '46%', '66%', '86%']",A,global_facts,"[TextBlock(text='C)66%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvikamu zvingani muzana zvevanhu vakapinda mutsvakurudzo yakapirwa neChina vakabvisa chiokomuhomwe  mugore rakapfuura kuti vawane kushandirwa kweruzhinji (semudzidzo; munezvematare; zvekurapwa; zveutano; kumapurisa; kwamudzviti; uye kwekupiwa dzimvumo; zvekushandisa; mitero; zvemitero yepamiganhu yenyika; uye zvekugadzira ivhu) zvemuna 2017?\n A)26% B)46% C)66% D)86%'}]}]",C,0
"Zvemuna 2012, ndeipi yedzinotevera yaiva nemukana wekurarama upenyu hwakareba wakadzikira?","['Brazil', 'China', 'Mexico', 'Iran']",C,global_facts,"[TextBlock(text='B) China', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2012, ndeipi yedzinotevera yaiva nemukana wekurarama upenyu hwakareba wakadzikira?\n A)Brazil B)China C)Mexico D)Iran'}]}]",B,0
"Zvemuna 2019, mvura isina kuchena ndiyo yakakonzera ndufu dzakawanda sei gore rega?","['mamiriyoni 1.2 ', 'mamiriyoni 2.4 ', 'mamiriyoni 3.6 ', 'mamiriyoni 4.8']",A,global_facts,"[TextBlock(text='A) mamiriyoni 1.2', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, mvura isina kuchena ndiyo yakakonzera ndufu dzakawanda sei gore rega?\n A)mamiriyoni 1.2  B)mamiriyoni 2.4  C)mamiriyoni 3.6  D)mamiriyoni 4.8'}]}]",A,1
Ndezvipi pane zvinotevera zvinokonzera ndufu dzakanyanya pasi rose gore regarega (Zvemuna 2017)?,"['Zvirwere zvemanyoka', 'Chirwere cheshuga', 'Chirwere chekukanganwa', 'Kukuvara mumugwagwa']",C,global_facts,"[TextBlock(text='B) Chirwere cheshuga', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi pane zvinotevera zvinokonzera ndufu dzakanyanya pasi rose gore regarega (Zvemuna 2017)?\n A)Zvirwere zvemanyoka B)Chirwere cheshuga C)Chirwere chekukanganwa D)Kukuvara mumugwagwa'}]}]",B,0
Vanhu vari kuvangani vakabatwa neHIV/AIDS kusvika muna 2020?,"['mamiriyoni 3', 'mamiriyoni 14 ', 'mamiriyoni  42', 'mamiriyoni 124']",C,global_facts,"[TextBlock(text='D) mamiriyoni 124', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Vanhu vari kuvangani vakabatwa neHIV/AIDS kusvika muna 2020?\n A)mamiriyoni 3 B)mamiriyoni 14  C)mamiriyoni  42 D)mamiriyoni 124'}]}]",D,0
Zvikamu zvingani muzana zvevana vane makore ari pakati pe 13 ne 15 muUnited States vakataura kuti vakatomboshungurudzwa chero kamwe mumwedzi mishoma yapfuura mugore ra2015?,"['26%', '46%', '66%', '86%']",A,global_facts,"[TextBlock(text='C) 66%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvikamu zvingani muzana zvevana vane makore ari pakati pe 13 ne 15 muUnited States vakataura kuti vakatomboshungurudzwa chero kamwe mumwedzi mishoma yapfuura mugore ra2015?\n A)26% B)46% C)66% D)86%'}]}]",C,0
"Zvemuna 2019, tingangoti zvikamu zvingani  muzana zvemaSouth Korean anoti zvinechikonzero kutenda kuna Mwari kuti pagova nehunhu hunekodzero uye maitiro akanaka?","['25%', '45%', '65%', '85%']",B,global_facts,"[TextBlock(text='A) 25%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, tingangoti zvikamu zvingani  muzana zvemaSouth Korean anoti zvinechikonzero kutenda kuna Mwari kuti pagova nehunhu hunekodzero uye maitiro akanaka?\n A)25% B)45% C)65% D)85%'}]}]",A,0
Zvikamu zvingani muzana zvevana vane makore anobva pa13 kusvika15 kuJapan vakataura kuti vakatomboshungurudzwa chero kamwe mumwedzi yakapfuura muna 2015?   ,"['6%', '16%', '36%', '66%']",C,global_facts,"[TextBlock(text='B) 16%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvikamu zvingani muzana zvevana vane makore anobva pa13 kusvika15 kuJapan vakataura kuti vakatomboshungurudzwa chero kamwe mumwedzi yakapfuura muna 2015?   \n A)6% B)16% C)36% D)66%'}]}]",B,0
Kubva muna 2018 kungaita zvikamu zvingani kubva muzana zvevanhu vakuru veUSA vangati maprogram emakombiyuta anekakusarura kwevanhu?,"['43%', '58%', '73%', '88%']",B,global_facts,"[TextBlock(text='B) 58%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kubva muna 2018 kungaita zvikamu zvingani kubva muzana zvevanhu vakuru veUSA vangati maprogram emakombiyuta anekakusarura kwevanhu?\n A)43% B)58% C)73% D)88%'}]}]",B,1
Kubva muna 2017 mugovaniswa weGDP wakashandiswa ne China munezvemauto ungangoita,"['0.50%', '2%', '6%', '12%']",B,global_facts,"[TextBlock(text=""B) 2%\n\nChina's military spending as a percentage of GDP has consistently remained around 2% since 2017."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kubva muna 2017 mugovaniswa weGDP wakashandiswa ne China munezvemauto ungangoita\n A)0.50% B)2% C)6% D)12%'}]}]",,0
"Mafungire ekuti kusaenzana kunotanga kuwedzera nekubudirira, kwozodzikira nekuzowedzera kwekubudirira  zvekare (Zvinozikanwa sekuti (Inverted U hypothesis) kubva muna 2000 kwaka","['tsigirwa zvakanyanya nezvinyorwa zvetsvakurudzo zvakawanda', 'tsigirwa kunyanya nezvinyorwa zvakasiyana siyana kwete nezvinyorwa zvinoenderana nenguva', 'tsigirwa kunyanya nezvinyorwa zvinoenderana nenguva kwete nezvinyorwa zvakasiyana siyana ', 'nyanyopembedzwa nezvinyorwa zvinongoorora nekunyora zviri kunyatsoitika panzvimbo']",B,global_facts,"[TextBlock(text='A) tsigirwa zvakanyanya nezvinyorwa zvetsvakurudzo zvakawanda', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mafungire ekuti kusaenzana kunotanga kuwedzera nekubudirira, kwozodzikira nekuzowedzera kwekubudirira  zvekare (Zvinozikanwa sekuti (Inverted U hypothesis) kubva muna 2000 kwaka\n A)tsigirwa zvakanyanya nezvinyorwa zvetsvakurudzo zvakawanda B)tsigirwa kunyanya nezvinyorwa zvakasiyana siyana kwete nezvinyorwa zvinoenderana nenguva C)tsigirwa kunyanya nezvinyorwa zvinoenderana nenguva kwete nezvinyorwa zvakasiyana siyana  D)nyanyopembedzwa nezvinyorwa zvinongoorora nekunyora zviri kunyatsoitika panzvimbo'}]}]",A,0
"Munyika dzepasi rino, varume vane makore 30 vanopedza makore 10 vari pachikoro zviripakati nepakati. Madzimai ane makore mangani kana vaine makore afanana neevarume pakugara  pachikoro muna 2020?","['makore 12', 'makore 9', 'makore 6', 'makore 3']",B,global_facts,"[TextBlock(text='B) makore 9', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Munyika dzepasi rino, varume vane makore 30 vanopedza makore 10 vari pachikoro zviripakati nepakati. Madzimai ane makore mangani kana vaine makore afanana neevarume pakugara  pachikoro muna 2020?\n A)makore 12 B)makore 9 C)makore 6 D)makore 3'}]}]",B,1
"Zvemuna 2017, chikamu chendufu kuGreenland dzekuzviuraya dzinosvika ku","['0.90%', '1.80%', '3.60%', '7.20%']",D,global_facts,"[TextBlock(text='C) 3.60%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2017, chikamu chendufu kuGreenland dzekuzviuraya dzinosvika ku\n A)0.90% B)1.80% C)3.60% D)7.20%'}]}]",C,0
"Zvemuna 2019, vanhu vanosvika zvikamu zvingani muzana vanobva kuRussia vanoti chingochani chinofanira kugamuchirwa muvanhu? ","['14%', '24%', '34%', '44%']",A,global_facts,"[TextBlock(text='A) 14%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, vanhu vanosvika zvikamu zvingani muzana vanobva kuRussia vanoti chingochani chinofanira kugamuchirwa muvanhu? \n A)14% B)24% C)34% D)44%'}]}]",A,1
"Zvemuna 2019, zvikamu zvingani muzana zvemaAmerican zvinoti hukama hweU.S. neGermany hwakanaka?","['60%', '75%', '90%', '45%']",B,global_facts,"[TextBlock(text='B) 75%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, zvikamu zvingani muzana zvemaAmerican zvinoti hukama hweU.S. neGermany hwakanaka?\n A)60% B)75% C)90% D)45%'}]}]",B,1
"Zvemuna 2019, zvikamu zvingani muzana zvemaAmerican zvinoti zvakakoshesa kuva nevashambadzi vezviitiko munyika medu pasina kuganhurwa nehurumende kana nyika?","['50%', '60%', '70%', '80%']",D,global_facts,"[TextBlock(text='D) 80%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2019, zvikamu zvingani muzana zvemaAmerican zvinoti zvakakoshesa kuva nevashambadzi vezviitiko munyika medu pasina kuganhurwa nehurumende kana nyika?\n A)50% B)60% C)70% D)80%'}]}]",D,1
"Muna 1887, nguva yeIraq Contra zvikamu zvingani muzana zvaitendera kuti Reagan anga asiri kubudisa ruzivo?","['60%', '25%', '50%', '75%']",D,global_facts,"[TextBlock(text='A) 60%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muna 1887, nguva yeIraq Contra zvikamu zvingani muzana zvaitendera kuti Reagan anga asiri kubudisa ruzivo?\n A)60% B)25% C)50% D)75%'}]}]",A,0
"MuSub Saharan Africa zvemuna 2020,","['hapana nyika yati yagona kukura  mumakore akapfuura .', 'Nyika yeDemocratic Republic of Congo yavana nehurombo pane zvayaive pekutanga muna 1980.', 'dzimwe nyika dzakaita kukura zvineudzamu hurinane.', 'dzimwe nyika dzakaita kukura zvineudzamu hurinane  asi nyika yeDemocratic Republic of Congo yakabva yatozova neurombo pane zvayaive muna1980.']",C,global_facts,"[TextBlock(text='D) dzimwe nyika dzakaita kukura zvineudzamu hurinane asi nyika yeDemocratic Republic of Congo yakabva yatozova neurombo pane zvayaive muna1980.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'MuSub Saharan Africa zvemuna 2020,\n A)hapana nyika yati yagona kukura  mumakore akapfuura . B)Nyika yeDemocratic Republic of Congo yavana nehurombo pane zvayaive pekutanga muna 1980. C)dzimwe nyika dzakaita kukura zvineudzamu hurinane. D)dzimwe nyika dzakaita kukura zvineudzamu hurinane  asi nyika yeDemocratic Republic of Congo yakabva yatozova neurombo pane zvayaive muna1980.'}]}]",D,0
"Ruzivo rwuri kubhanga guru repasi rese runoratidza kuti muna1995 varombo zvakanyanya vanoita 20% yedzimhuri vaitora 7.5% yemari yekushandisa pane zvemumba muNiger, imwe 20% inotevera yedzimwe dzimhuri yaitora 11.8% yemari, 20% yepakati yaitora 15.5%, 20% iri panhamba yechipiri yevapfumi yaitora 21.1% yemari yekushandisa pane zvemumba. Imarii yaizoshandiswa kune 60% yedzimhuri dzepasi zvibatanidzwa muNiger?","['15.50%', '34.80%', '48.10%', '65.20%']",B,global_facts,"[TextBlock(text='B) 34.80%\n\nTo find this, I added the percentages for the bottom 60% of households:\n7.5% (poorest 20%) + 11.8% (next 20%) + 15.5% (middle 20%) = 34.8%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ruzivo rwuri kubhanga guru repasi rese runoratidza kuti muna1995 varombo zvakanyanya vanoita 20% yedzimhuri vaitora 7.5% yemari yekushandisa pane zvemumba muNiger, imwe 20% inotevera yedzimwe dzimhuri yaitora 11.8% yemari, 20% yepakati yaitora 15.5%, 20% iri panhamba yechipiri yevapfumi yaitora 21.1% yemari yekushandisa pane zvemumba. Imarii yaizoshandiswa kune 60% yedzimhuri dzepasi zvibatanidzwa muNiger?\n A)15.50% B)34.80% C)48.10% D)65.20%'}]}]",B,1
Vana vangani vari pakati pemakore 5 kusvika 15 vakashanda zvemuna 2012?,"['mamiriyoni 5 ', 'mamiriyoni 30', 'mamiriyoni 150 ', 'mamiriyoni 500 ']",C,global_facts,"[TextBlock(text='C) mamiriyoni 150', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Vana vangani vari pakati pemakore 5 kusvika 15 vakashanda zvemuna 2012?\n A)mamiriyoni 5  B)mamiriyoni 30 C)mamiriyoni 150  D)mamiriyoni 500 '}]}]",C,1
"Nyika dzakasiyanasiyana dzisina kunyatsobudirira dzine nzira dzakasiyana dzekutora vana vesekondari. Dzimwe nyika dzine vana vakawanda vesekondari ndeidzi, zvemuna 2020","['Colombia, Peru, Urugway, neCosta Rica', 'Bhutan, Niger, Cambodia, neCosta Rica.', 'Uruguay, Costa Rica, Timor-Leste,  nePakistan.', 'Bhutan, Cambodia, Uruguay neCosta Rica.']",A,global_facts,"[TextBlock(text='A) Colombia', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyika dzakasiyanasiyana dzisina kunyatsobudirira dzine nzira dzakasiyana dzekutora vana vesekondari. Dzimwe nyika dzine vana vakawanda vesekondari ndeidzi, zvemuna 2020\n A)Colombia B)Peru C)Urugway D)neCosta Rica'}]}]",A,1
Nhamba yevana muzana vekuVietnam (Makore 8) vakaripota kurangwa zvinobata nyama yavo nevadzidzisi muvhiki rakapfuura muna2009 yaka iri kuma chii?,"['10%', '20%', '40%', '80%']",B,global_facts,"[TextBlock(text='B) 20%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nhamba yevana muzana vekuVietnam (Makore 8) vakaripota kurangwa zvinobata nyama yavo nevadzidzisi muvhiki rakapfuura muna2009 yaka iri kuma chii?\n A)10% B)20% C)40% D)80%'}]}]",B,1
Nhamba yevana muzana vekuIndia (Makore 8) vakamhangara kurangwa zvinobata nyama yavo nevadzidzisi muvhiki rakapfuura muna2009 yaka iri kuma chii?,"['38%', '58%', '78%', '98%']",C,global_facts,"[TextBlock(text='A) 38%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nhamba yevana muzana vekuIndia (Makore 8) vakamhangara kurangwa zvinobata nyama yavo nevadzidzisi muvhiki rakapfuura muna2009 yaka iri kuma chii?\n A)38% B)58% C)78% D)98%'}]}]",A,0
"Tarisa zvakataurwa pazasi: (1) Munyika yega yega, vanhu vanofunga kuti vamwe vanhu munyika mavo havanyanyofara sezvavanoita. (2) Munyika yeUnited States, mufaro wevakadzi wakawedzera zvese pachezvawo uye uchiyerwa newevarume. Ndezvipi pane zvakataurwa zviri zvechokwadi kana kunyepa?","['Chokwadi, chokwadi', 'Chokwadi, Nhema', 'Chokwadi, Nhema', 'Nhema, Nhema']",B,global_facts,"[TextBlock(text='A) Chokwadi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tarisa zvakataurwa pazasi: (1) Munyika yega yega, vanhu vanofunga kuti vamwe vanhu munyika mavo havanyanyofara sezvavanoita. (2) Munyika yeUnited States, mufaro wevakadzi wakawedzera zvese pachezvawo uye uchiyerwa newevarume. Ndezvipi pane zvakataurwa zviri zvechokwadi kana kunyepa?\n A)Chokwadi B)chokwadi C)Chokwadi D)Nhema'}]}]",A,0
Muna  2017 vanhu vanosvika kuvangani vakafa nekuda kwehutororo pasi rose?,"['260', '2,600', '26,000', '260,000']",C,global_facts,"[TextBlock(text='D) 26', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muna  2017 vanhu vanosvika kuvangani vakafa nekuda kwehutororo pasi rose?\n A)260 B)2 C)600 D)26'}]}]",D,0
